Basic information,,,,Log2 Fold Change,,,,,,,,,Adjusted P-value,,,,,,,,,Normalized Peak Area: Samples,,,,,,,,,,,,,,,,,,,,,,,,Norm. Peak Area: Blanks (noise),,,,,,,Group CV [%],,,,,,,
ID,Name,Calc. MW,RT [min],"(P40, KO) / (P40, WT)","(P2, KO) / (P2, WT)","(E14_5, KO) / (E14_5, WT)","(P40, WT) / (P2, WT)","(P40, WT) / (E14_5, WT)","(P2, WT) / (E14_5, WT)","(P40, KO) / (P2, KO)","(P40, KO) / (E14_5, KO)","(P2, KO) / (E14_5, KO)","(P40, KO) / (P40, WT)","(P2, KO) / (P2, WT)","(E14_5, KO) / (E14_5, WT)","(P40, WT) / (P2, WT)","(P40, WT) / (E14_5, WT)","(P2, WT) / (E14_5, WT)","(P40, KO) / (P2, KO)","(P40, KO) / (E14_5, KO)","(P2, KO) / (E14_5, KO)",S01_P40_WT1,S02_P40_KO1,S03_P40_WT2,S04_P40_KO2,S05_P40_WT3,S06_P40_KO3,S07_P40_WT4,S08_P40_KO4,S09_P2_WT1,S10_P2_KO1,S11_P2_WT2,S12_P2_KO2,S13_P2_WT3,S14_P2_KO3,S15_P2_WT4,S16_P2_KO4,S17_E14_5_WT1,S18_E14_5_KO1,S19_E14_5_WT2,S20_E14_5_KO2,S21_E14_5_WT3,S22_E14_5_KO3,S23_E14_5_WT4,S24_E14_5_KO4,blank01,blank02,blank03,blank04,blank05,blank06,blank07,"E14_5, KO","E14_5, WT","P2, KO","P2, WT","P40, KO","P40, WT",Name Metabolite ,Group 
C336_HILIC,1-palmitoyl-2-oleoyl-sn-glycero-3-phosphocholine,759.5773,2.82,0.7,0.4,0.1,0.5,-1.3,-1.8,0.7,-0.6,-1.4,1.000,1.000,1.000,0.743,0.025,0.001,0.918,0.113,0.007,1.9E+09,1.3E+09,2.1E+09,3.4E+09,1.7E+09,3.1E+09,1.9E+09,3.0E+09,1.4E+09,2.3E+09,1.3E+09,1.5E+09,8.3E+08,1.3E+09,1.7E+09,2.2E+09,2.9E+09,3.7E+09,5.4E+09,5.9E+09,4.5E+09,4.5E+09,4.6E+09,5.0E+09,4.1E+07,4.2E+07,4.1E+07,4.7E+07,4.7E+07,4.2E+07,5.5E+07,19.2,24.5,29.4,28.5,34.9,8.0,1-palmitoyl-2-oleoyl-sn-glycero-3-phosphocholine,Lipid metabolism / Phospholipid synthesis 
C343_HILIC,1-stearoyl-2-arachidonoyl-sn-glycero-3-phospho-(1'-sn-glycerol),798.5413,1.98,1.1,0.4,-0.4,1.3,1.1,-0.2,2.1,2.7,0.6,1.000,1.000,1.000,0.028,0.094,1.000,0.006,0.000,0.967,2.1E+07,1.5E+07,2.3E+07,7.1E+07,2.1E+07,4.8E+07,2.6E+07,4.9E+07,8.9E+06,1.5E+07,9.1E+06,8.8E+06,4.3E+06,7.8E+06,1.1E+07,1.4E+07,1.1E+07,8.7E+06,1.2E+07,6.3E+06,8.9E+06,7.8E+06,7.5E+06,7.2E+06,1.7E+05,1.7E+05,1.7E+05,2.1E+05,1.8E+05,2.0E+05,1.6E+05,13.4,22.0,33.3,33.8,50.8,9.6,1-stearoyl-2-arachidonoyl-sn-glycero-3-phospho-(1'-sn-glycerol),Lipid metabolism / Phospholipid synthesis 
C312_HILIC,1-Stearoyl-2-hydroxy-sn-glycero-3-PE,481.3171,4.14,1.0,0.3,-0.1,-0.5,-1.5,-1.0,0.2,-0.4,-0.6,0.574,1.000,1.000,1.000,0.000,0.008,1.000,0.501,0.349,1.4E+07,1.9E+07,1.4E+07,3.1E+07,1.0E+07,2.6E+07,1.3E+07,2.8E+07,2.2E+07,3.9E+07,1.7E+07,1.8E+07,1.1E+07,1.6E+07,2.0E+07,2.8E+07,3.8E+07,3.5E+07,3.8E+07,4.0E+07,4.5E+07,3.7E+07,3.2E+07,3.5E+07,4.1E+05,3.8E+05,6.0E+05,4.3E+05,3.4E+05,3.4E+05,3.2E+05,6.9,14.6,40.5,29.0,20.1,13.5,1-Stearoyl-2-hydroxy-sn-glycero-3-PE,Lipid metabolism / Phospholipid synthesis 
C332_HILIC,1-tetradecanoyl-2-[(9Z)-octadecenoyl]-sn-glycero-3-phosphocholine,731.5460,2.85,0.6,0.1,-0.1,-2.9,-3.9,-0.9,-2.4,-3.2,-0.8,1.000,1.000,1.000,0.000,0.000,0.004,0.000,0.000,0.041,3.8E+08,2.9E+08,3.8E+08,5.8E+08,3.6E+08,5.9E+08,3.4E+08,5.2E+08,3.0E+09,3.4E+09,2.6E+09,2.5E+09,1.8E+09,2.2E+09,3.2E+09,3.5E+09,5.4E+09,4.9E+09,5.5E+09,4.6E+09,5.4E+09,5.0E+09,5.2E+09,5.3E+09,2.5E+07,2.4E+07,2.3E+07,2.4E+07,2.3E+07,2.1E+07,2.5E+07,5.6,2.6,23.1,24.3,28.7,6.3,1-tetradecanoyl-2-[(9Z)-octadecenoyl]-sn-glycero-3-phosphocholine,Lipid metabolism / Phospholipid synthesis 
C330_HILIC,"1-tetradecanoyl-2-[(9Z,12Z,15Z)-octadecatrienoyl]-sn-glycero-3-phosphocholine",727.5149,2.86,0.3,-0.2,-0.1,-6.8,-6.5,0.3,-6.3,-6.1,0.2,1.000,1.000,1.000,0.000,0.000,0.927,0.000,0.000,1.000,1.5E+06,1.9E+06,1.4E+06,1.8E+06,2.0E+06,3.1E+06,1.6E+06,1.8E+06,2.0E+08,1.6E+08,1.8E+08,1.4E+08,1.3E+08,1.2E+08,1.7E+08,1.6E+08,1.5E+08,1.4E+08,1.5E+08,1.3E+08,1.5E+08,1.2E+08,1.3E+08,1.3E+08,2.3E+05,2.2E+05,3.9E+05,2.7E+05,3.1E+05,6.8E+05,2.3E+05,6.2,5.5,14.2,17.5,29.0,15.5,"1-tetradecanoyl-2-[(9Z,12Z,15Z)-octadecatrienoyl]-sn-glycero-3-phosphocholine",Lipid metabolism / Phospholipid synthesis 
C166_RP,2-arachidonoyl-sn-glycero-3-phosphocholine,543.3329,28.56,0.3,0.5,-0.2,2.9,2.8,-0.1,2.7,3.3,0.7,1.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0.210,7.9E+07,6.9E+07,8.2E+07,1.1E+08,8.7E+07,9.5E+07,7.5E+07,1.0E+08,1.6E+07,1.6E+07,9.5E+06,1.2E+07,1.1E+07,1.5E+07,1.1E+07,1.7E+07,1.1E+07,7.2E+06,1.2E+07,1.1E+07,1.2E+07,1.5E+07,8.1E+06,8.9E+06,2.0E+05,1.8E+05,3.6E+05,4.2E+05,2.5E+05,7.5E+05,4.1E+05,32.4,18.0,11.8,25.5,17.8,6.5,2-arachidonoyl-sn-glycero-3-phosphocholine,Lipid metabolism / Phospholipid synthesis 
C164_RP,2-arachidonyl-sn-glycero-3-phosphoethanolamine,501.2858,28.35,0.6,0.2,0.4,1.7,0.6,-1.1,2.1,0.8,-1.3,1.000,1.000,1.000,0.006,0.873,0.084,0.002,0.212,0.226,6.4E+07,7.0E+07,6.8E+07,1.1E+08,7.3E+07,1.1E+08,7.8E+07,1.1E+08,2.6E+07,2.6E+07,2.0E+07,2.1E+07,1.9E+07,2.4E+07,2.4E+07,3.7E+07,3.4E+07,2.4E+07,8.7E+07,7.8E+07,6.1E+07,7.9E+07,3.1E+07,4.4E+07,2.1E+06,1.3E+06,2.8E+06,1.5E+06,5.6E+06,8.7E+06,9.4E+05,47.8,50.2,27.0,14.9,20.1,8.3,2-arachidonyl-sn-glycero-3-phosphoethanolamine,Lipid metabolism / Phospholipid synthesis 
C162_RP,2-palmitoyl-sn-glycero-3-phosphocholine,495.3327,29.92,0.5,0.3,-0.2,0.3,1.4,1.1,0.6,2.1,1.6,1.000,1.000,1.000,0.776,0.000,0.000,0.025,0.000,0.000,1.8E+08,2.7E+08,1.7E+08,2.4E+08,1.7E+08,2.5E+08,1.6E+08,2.2E+08,1.7E+08,1.8E+08,1.2E+08,1.2E+08,1.1E+08,1.5E+08,1.5E+08,1.8E+08,7.1E+07,6.2E+07,6.4E+07,4.9E+07,6.7E+07,6.8E+07,5.0E+07,4.5E+07,6.1E+05,1.0E+06,2.7E+05,5.9E+05,5.8E+05,4.3E+05,3.1E+05,19.6,14.4,18.0,20.2,8.9,3.9,2-palmitoyl-sn-glycero-3-phosphocholine,Lipid metabolism / Phospholipid synthesis 
A067_RP,CDP-ethanolamine,446.0606,4.37,0.1,-0.1,-0.4,0.5,-0.1,-0.6,0.7,0.4,-0.3,1.000,1.000,1.000,0.004,1.000,0.002,0.000,0.027,0.184,7.2E+07,9.2E+07,7.9E+07,7.0E+07,7.5E+07,8.7E+07,7.2E+07,6.8E+07,5.9E+07,4.7E+07,5.2E+07,4.6E+07,4.8E+07,4.7E+07,5.2E+07,5.8E+07,7.7E+07,6.9E+07,7.8E+07,5.4E+07,8.0E+07,5.7E+07,7.0E+07,6.0E+07,1.7E+05,1.7E+05,1.6E+05,1.6E+05,1.6E+05,1.7E+05,1.7E+05,10.2,5.8,11.6,9.1,15.2,4.2,CDP-ethanolamine,Lipid metabolism / Phospholipid synthesis 
A069_RP,Cytidine 5'-diphosphocholine,488.1076,4.43,0.1,-0.1,0.1,1.3,0.3,-0.9,1.5,0.3,-1.1,1.000,1.000,1.000,0.000,0.491,0.001,0.000,0.538,0.000,2.2E+07,2.1E+07,2.0E+07,2.0E+07,1.8E+07,2.2E+07,2.0E+07,1.8E+07,9.3E+06,7.4E+06,8.3E+06,8.5E+06,5.7E+06,5.7E+06,7.9E+06,7.6E+06,1.1E+07,1.3E+07,1.6E+07,1.9E+07,2.0E+07,1.6E+07,1.5E+07,1.7E+07,1.1E+05,1.0E+05,9.4E+04,9.0E+04,8.7E+04,9.0E+04,8.5E+04,13.5,23.8,15.8,19.5,8.2,7.4,Cytidine 5'-diphosphocholine,Lipid metabolism / Phospholipid synthesis 
A101_HILIC,Cytidine 5'-diphosphocholine (CDP-choline),488.1075,16.69,0.2,-0.2,0.1,1.2,0.0,-1.2,1.6,0.1,-1.5,1.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,2.1E+08,2.3E+08,1.8E+08,2.0E+08,1.8E+08,2.2E+08,1.9E+08,2.0E+08,9.6E+07,7.0E+07,8.2E+07,8.2E+07,5.8E+07,5.6E+07,8.4E+07,7.4E+07,1.5E+08,1.6E+08,2.2E+08,2.0E+08,2.5E+08,1.9E+08,1.5E+08,2.0E+08,2.3E+05,2.2E+05,2.5E+05,3.3E+05,2.9E+05,2.3E+05,2.6E+05,10.1,25.1,15.3,20.0,7.2,7.3,Cytidine 5'-diphosphocholine (CDP-choline),Lipid metabolism / Phospholipid synthesis 
B108_RP,Glycerophospho-N-palmitoyl ethanolamine,453.2857,30.07,1.0,0.2,-0.2,-1.1,-1.3,-0.2,-0.3,-0.1,0.2,0.095,1.000,1.000,0.002,0.000,0.876,1.000,1.000,0.991,2.9E+07,8.0E+07,2.9E+07,5.9E+07,2.9E+07,5.3E+07,2.9E+07,5.3E+07,7.4E+07,1.0E+08,5.4E+07,6.2E+07,4.1E+07,5.5E+07,6.8E+07,7.8E+07,7.4E+07,6.2E+07,7.3E+07,5.7E+07,6.8E+07,6.7E+07,6.3E+07,5.9E+07,3.0E+05,3.9E+05,2.9E+05,4.0E+05,3.8E+05,3.6E+05,4.2E+05,7.5,7.3,27.8,25.0,20.9,0.8,Glycerophospho-N-palmitoyl ethanolamine,Lipid metabolism / Phospholipid synthesis 
C132_RP,Glycerylphosphorylethanolamine,215.0560,3.80,0.0,0.0,-0.5,1.2,0.2,-1.1,1.2,0.6,-0.6,1.000,1.000,1.000,0.000,1.000,0.001,0.002,0.562,0.071,1.8E+08,2.0E+08,1.9E+08,1.8E+08,2.0E+08,1.1E+08,1.8E+08,1.9E+08,1.0E+08,9.1E+07,7.6E+07,8.1E+07,6.1E+07,8.2E+07,8.4E+07,7.4E+07,2.1E+08,1.7E+08,1.7E+08,1.0E+08,1.6E+08,1.3E+08,1.6E+08,1.1E+08,2.1E+05,2.0E+05,1.9E+05,1.9E+05,1.8E+05,1.8E+05,1.8E+05,24.5,15.3,8.6,21.0,24.3,4.6,Glycerylphosphorylethanolamine,Lipid metabolism / Phospholipid synthesis 
C161_RP,L-alpha-lysophosphatidylcholine,467.3015,27.41,0.4,0.1,-0.2,-3.8,-1.7,2.1,-3.5,-1.0,2.5,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,3.9E+06,6.1E+06,4.2E+06,5.1E+06,4.1E+06,5.8E+06,3.7E+06,4.8E+06,7.1E+07,6.3E+07,5.4E+07,5.7E+07,5.4E+07,6.3E+07,5.6E+07,5.4E+07,1.7E+07,1.5E+07,1.4E+07,9.4E+06,1.2E+07,1.2E+07,1.1E+07,1.0E+07,1.8E+05,1.6E+05,1.6E+05,1.7E+05,1.6E+05,1.5E+05,1.6E+05,22.4,19.8,7.7,14.3,11.5,5.9,L-alpha-lysophosphatidylcholine,Lipid metabolism / Phospholipid synthesis 
C165_RP,"lysophosphatidylethanolamine (22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)",525.2859,28.18,0.6,0.3,0.1,1.8,0.8,-1.0,2.1,1.3,-0.8,1.000,1.000,1.000,0.002,0.372,0.103,0.001,0.043,0.505,1.0E+08,1.1E+08,1.1E+08,1.9E+08,1.1E+08,1.6E+08,1.2E+08,1.7E+08,3.7E+07,4.4E+07,3.2E+07,3.2E+07,2.5E+07,3.4E+07,3.0E+07,5.6E+07,4.8E+07,3.8E+07,1.2E+08,1.2E+08,7.3E+07,7.9E+07,3.8E+07,5.4E+07,3.0E+06,1.8E+06,2.9E+06,1.7E+06,1.3E+07,1.2E+07,8.7E+06,47.2,53.5,26.5,15.3,21.7,9.6,"lysophosphatidylethanolamine (22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)",Lipid metabolism / Phospholipid synthesis 
C327_HILIC,Lysophosphatidylinositol,620.2964,2.53,0.3,0.1,-0.5,2.1,3.1,1.0,2.3,3.9,1.6,1.000,1.000,1.000,0.000,0.000,0.003,0.000,0.000,0.000,7.8E+07,1.7E+08,9.1E+07,1.0E+08,9.9E+07,1.2E+08,8.1E+07,7.9E+07,2.6E+07,2.6E+07,1.7E+07,1.8E+07,2.2E+07,2.5E+07,1.9E+07,1.9E+07,1.2E+07,9.7E+06,9.7E+06,7.6E+06,1.0E+07,6.8E+06,8.7E+06,6.7E+06,1.1E+06,1.0E+06,1.3E+06,1.1E+06,1.2E+06,1.2E+06,1.2E+06,17.6,13.6,18.3,19.4,33.3,11.0,Lysophosphatidylinositol,Lipid metabolism / Phospholipid synthesis 
C331_HILIC,N-oleoylsphingosine-1-phosphocholine,728.5832,3.08,0.5,0.3,0.0,2.9,3.5,0.6,3.1,4.0,0.9,1.000,1.000,1.000,0.000,0.000,0.946,0.000,0.000,0.082,1.9E+08,1.4E+08,2.0E+08,4.0E+08,1.8E+08,1.9E+08,1.7E+08,3.2E+08,3.0E+07,2.9E+07,2.0E+07,2.7E+07,1.5E+07,3.1E+07,3.5E+07,4.1E+07,1.5E+07,1.5E+07,2.4E+07,1.8E+07,1.6E+07,1.9E+07,1.6E+07,1.3E+07,1.9E+05,1.8E+05,4.3E+05,1.4E+05,1.6E+05,1.9E+05,2.8E+05,15.8,23.8,18.6,36.0,44.7,7.5,N-oleoylsphingosine-1-phosphocholine,Lipid metabolism / Phospholipid synthesis 
B129_HILIC,O-Phosphorylethanolamine,141.0192,17.13,-0.1,-0.1,-0.3,-0.6,-0.3,0.3,-0.6,-0.1,0.4,1.000,1.000,1.000,0.002,0.215,0.280,0.020,1.000,0.077,1.4E+09,2.1E+09,1.6E+09,1.4E+09,1.6E+09,1.5E+09,1.5E+09,1.4E+09,2.4E+09,2.3E+09,2.3E+09,2.0E+09,2.1E+09,2.1E+09,2.5E+09,2.5E+09,2.1E+09,2.0E+09,2.0E+09,1.6E+09,1.8E+09,1.5E+09,1.6E+09,1.7E+09,2.1E+06,1.2E+06,1.2E+06,1.3E+06,1.5E+06,3.3E+06,2.5E+06,13.5,10.8,9.0,6.4,20.0,5.7,O-Phosphorylethanolamine,Lipid metabolism / Phospholipid synthesis 
C328_HILIC,PC(14:0/14:0),677.4992,2.92,0.6,-0.2,-0.2,-7.3,-7.6,-0.3,-6.5,-6.8,-0.3,1.000,1.000,1.000,0.000,0.000,0.896,0.000,0.000,1.000,1.3E+06,1.3E+06,1.0E+06,2.3E+06,1.8E+06,1.1E+06,1.0E+06,2.7E+06,1.9E+08,2.0E+08,2.0E+08,1.6E+08,1.2E+08,1.5E+08,1.7E+08,1.6E+08,2.3E+08,1.9E+08,2.3E+08,2.0E+08,2.2E+08,1.8E+08,1.9E+08,2.2E+08,7.0E+05,6.3E+05,8.5E+05,6.9E+05,8.2E+05,2.9E+05,7.6E+05,8.4,7.9,14.1,20.6,41.5,27.2,PC(14:0/14:0),Lipid metabolism / Phospholipid synthesis 
C340_HILIC,"PC(18:3(9Z,12Z,15Z)/18:2(9Z,12Z))",779.5460,2.81,0.0,-0.1,-0.2,-2.2,-1.9,0.3,-2.1,-1.8,0.3,1.000,1.000,1.000,0.000,0.000,0.054,0.000,0.000,0.057,8.3E+07,8.5E+07,9.5E+07,8.3E+07,9.2E+07,9.5E+07,8.1E+07,8.8E+07,4.6E+08,3.7E+08,3.7E+08,3.4E+08,3.5E+08,3.5E+08,4.2E+08,3.9E+08,3.3E+08,3.3E+08,3.5E+08,2.9E+08,3.3E+08,2.8E+08,3.1E+08,3.0E+08,2.1E+05,2.1E+05,2.1E+05,2.4E+05,2.3E+05,3.1E+05,2.2E+05,6.6,4.3,6.0,11.9,6.0,7.8,"PC(18:3(9Z,12Z,15Z)/18:2(9Z,12Z))",Lipid metabolism / Phospholipid synthesis 
C339_HILIC,"PC(o-16:0/20:4(8Z,11Z,14Z,17Z))",767.5818,2.79,0.6,0.7,-0.1,0.0,-1.7,-1.6,-0.2,-1.0,-0.8,1.000,1.000,1.000,1.000,0.005,0.003,1.000,0.017,0.070,1.2E+07,7.6E+06,1.0E+07,1.6E+07,8.5E+06,2.2E+07,1.7E+07,1.6E+07,1.3E+07,2.1E+07,9.2E+06,1.7E+07,6.2E+06,1.1E+07,1.3E+07,2.0E+07,3.5E+07,2.9E+07,3.8E+07,3.1E+07,3.3E+07,6.6E+07,3.0E+07,3.3E+07,1.8E+05,1.8E+05,2.3E+05,2.1E+05,2.0E+05,2.4E+05,2.0E+05,44.1,10.5,24.2,33.0,38.9,29.6,"PC(o-16:0/20:4(8Z,11Z,14Z,17Z))",Lipid metabolism / Phospholipid synthesis 
C116_RP,Phosphoryethanolamine,141.0192,3.73,0.1,-0.2,-0.2,-0.7,-0.6,0.1,-0.4,-0.3,0.1,1.000,1.000,1.000,0.000,0.000,1.000,0.003,0.011,1.000,4.8E+08,5.6E+08,5.2E+08,5.1E+08,5.3E+08,5.9E+08,5.3E+08,5.2E+08,8.1E+08,7.1E+08,8.3E+08,7.0E+08,8.0E+08,7.2E+08,8.3E+08,8.0E+08,8.8E+08,8.3E+08,8.2E+08,6.6E+08,7.2E+08,6.4E+08,6.8E+08,6.8E+08,2.2E+05,3.2E+05,1.9E+05,1.6E+05,2.2E+05,1.3E+05,1.6E+05,12.1,12.2,6.5,2.0,6.6,4.6,Phosphoryethanolamine,Lipid metabolism / Phospholipid synthesis 
C319_HILIC,Platelet-activating factor,523.3644,3.30,0.8,0.4,0.0,0.5,-0.1,-0.6,0.9,0.7,-0.2,0.476,1.000,1.000,0.283,1.000,0.075,0.010,0.063,1.000,3.5E+08,7.7E+08,3.7E+08,6.3E+08,3.4E+08,4.4E+08,2.9E+08,5.8E+08,2.7E+08,4.2E+08,2.3E+08,2.7E+08,1.7E+08,2.5E+08,2.8E+08,3.7E+08,4.0E+08,3.8E+08,4.3E+08,3.0E+08,3.4E+08,4.6E+08,3.3E+08,3.7E+08,7.3E+05,9.3E+05,5.0E+05,6.1E+05,5.6E+05,7.2E+05,4.8E+05,17.3,12.8,23.6,21.6,22.6,9.2,Platelet-activating factor,Lipid metabolism / Phospholipid synthesis 
C338_HILIC,PS(18:0/16:1(9Z)),761.5207,2.13,0.9,0.2,0.0,-0.6,-4.4,-3.8,0.1,-3.5,-3.5,1.000,1.000,1.000,0.369,0.000,0.000,1.000,0.000,0.000,8.8E+06,1.1E+07,1.1E+07,2.6E+07,1.0E+07,1.6E+07,6.8E+06,1.9E+07,1.5E+07,1.8E+07,1.4E+07,1.6E+07,1.0E+07,1.3E+07,2.7E+07,3.3E+07,1.6E+08,1.3E+08,2.2E+08,2.3E+08,1.9E+08,1.9E+08,2.1E+08,2.1E+08,2.7E+05,3.7E+05,3.4E+05,3.2E+05,3.9E+05,3.7E+05,4.9E+05,22.7,13.7,43.6,43.6,35.2,18.6,PS(18:0/16:1(9Z)),Lipid metabolism / Phospholipid synthesis 
B172_HILIC,"11(Z),14(Z)-Eicosadienoic acid",308.2713,2.14,0.4,-0.1,-0.2,-0.2,0.9,1.1,0.3,1.5,1.2,1.000,1.000,1.000,1.000,0.000,0.000,0.723,0.000,0.000,4.8E+07,8.2E+07,5.2E+07,5.8E+07,4.8E+07,6.7E+07,6.6E+07,6.4E+07,6.4E+07,6.7E+07,5.1E+07,4.6E+07,5.0E+07,5.0E+07,6.1E+07,5.7E+07,2.7E+07,2.5E+07,2.9E+07,1.9E+07,2.6E+07,3.1E+07,2.7E+07,2.2E+07,1.4E+05,1.3E+05,1.4E+05,1.2E+05,1.7E+05,1.6E+05,1.7E+05,21.2,4.3,16.5,12.3,15.1,16.0,"11(Z),14(Z)-Eicosadienoic acid",Lipid metabolism / PUFA
B174_HILIC,14(Z)-Eicosenoic acid,310.2872,2.14,0.5,-0.2,-0.3,1.6,2.0,0.4,2.3,2.8,0.5,1.000,1.000,1.000,0.000,0.000,0.903,0.000,0.000,0.186,1.3E+08,2.1E+08,1.3E+08,1.6E+08,1.1E+08,1.9E+08,1.6E+08,1.8E+08,4.9E+07,4.2E+07,3.4E+07,3.2E+07,2.7E+07,3.2E+07,4.9E+07,4.7E+07,3.1E+07,2.9E+07,3.3E+07,1.9E+07,3.3E+07,3.2E+07,2.9E+07,2.4E+07,1.2E+05,1.8E+05,2.3E+05,1.2E+05,1.9E+05,1.1E+05,1.6E+05,22.2,6.2,19.3,27.2,11.2,15.0,14(Z)-Eicosenoic acid,Lipid metabolism / PUFA
B171_HILIC,"8Z,11Z,14Z-Eicosatrienoic acid",306.2559,2.14,0.2,0.1,-0.1,0.0,1.7,1.7,0.1,2.0,1.9,1.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.8E+08,2.5E+08,1.8E+08,1.8E+08,1.9E+08,2.2E+08,2.0E+08,2.1E+08,2.3E+08,2.6E+08,1.8E+08,1.8E+08,1.7E+08,2.0E+08,2.0E+08,2.0E+08,6.2E+07,5.8E+07,5.5E+07,3.4E+07,6.3E+07,6.2E+07,5.6E+07,5.2E+07,1.7E+05,1.3E+05,1.4E+05,1.2E+05,1.6E+05,1.2E+05,1.5E+05,24.1,6.7,15.6,14.3,13.6,4.3,"8Z,11Z,14Z-Eicosatrienoic acid",Lipid metabolism / PUFA
B170_HILIC,Arachidonic acid,304.2402,2.13,0.1,0.1,0.0,2.4,5.0,2.6,2.4,5.2,2.8,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.3E+10,1.4E+10,1.1E+10,1.2E+10,1.1E+10,1.3E+10,1.1E+10,1.2E+10,3.4E+09,3.4E+09,1.9E+09,1.7E+09,2.1E+09,2.7E+09,2.2E+09,2.1E+09,3.7E+08,3.6E+08,3.4E+08,3.0E+08,3.3E+08,5.4E+08,3.7E+08,3.3E+08,1.1E+06,1.0E+06,1.0E+06,9.0E+05,5.9E+05,7.3E+05,1.0E+06,28.8,5.4,29.0,27.4,7.7,5.7,Arachidonic acid,Lipid metabolism / PUFA
B176_HILIC,Docosahexaenoic acid,328.2402,2.10,0.1,0.4,-0.1,1.3,2.6,1.3,0.9,2.8,1.8,1.000,0.562,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.9E+09,2.4E+09,1.8E+09,1.7E+09,1.7E+09,2.1E+09,1.9E+09,1.8E+09,7.8E+08,1.3E+09,7.9E+08,9.3E+08,7.2E+08,9.0E+08,6.8E+08,1.1E+09,3.3E+08,3.3E+08,3.1E+08,2.7E+08,2.9E+08,3.0E+08,3.1E+08,2.6E+08,1.4E+05,2.3E+05,3.8E+05,1.1E+05,2.8E+05,2.9E+05,1.9E+05,10.8,4.2,17.0,6.8,14.9,4.3,Docosahexaenoic acid,Lipid metabolism / PUFA
B177_HILIC,Docosapentaenoic acid,330.2559,2.11,0.4,0.2,-0.1,-0.6,0.2,0.7,-0.3,0.7,1.0,1.000,1.000,1.000,0.553,1.000,0.139,0.939,0.213,0.014,9.1E+07,1.4E+08,8.9E+07,9.1E+07,8.8E+07,1.5E+08,1.0E+08,1.0E+08,1.5E+08,1.9E+08,1.1E+08,1.2E+08,9.5E+07,1.1E+08,2.0E+08,2.6E+08,7.9E+07,7.7E+07,8.8E+07,7.6E+07,8.2E+07,8.5E+07,7.0E+07,6.8E+07,1.2E+05,1.4E+05,1.3E+05,1.3E+05,1.8E+05,1.2E+05,1.7E+05,9.3,9.2,39.8,32.7,24.9,5.8,Docosapentaenoic acid,Lipid metabolism / PUFA
B162_HILIC,Linoleic acid,280.2401,2.17,0.3,0.3,-0.1,0.5,1.8,1.3,0.5,2.2,1.7,1.000,1.000,1.000,0.475,0.203,1.000,1.000,0.085,0.301,3.1E+08,5.1E+08,3.5E+08,4.0E+08,3.4E+08,4.6E+08,3.8E+08,3.8E+08,1.2E+07,4.1E+08,2.7E+08,2.8E+08,2.4E+08,3.1E+08,2.6E+08,3.0E+08,9.5E+07,9.6E+07,8.8E+07,7.1E+07,1.0E+08,1.4E+08,1.1E+08,9.5E+07,1.9E+06,3.1E+06,1.6E+06,2.2E+06,3.8E+06,1.7E+06,1.8E+06,30.3,10.1,17.4,63.1,13.2,8.2,Linoleic acid,Lipid metabolism / PUFA
B188_HILIC,Palmitoyl sphingomyelin,702.5674,3.11,0.9,0.6,0.4,-0.6,-3.4,-2.9,-0.3,-3.0,-2.7,1.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.2E+07,6.8E+06,1.2E+07,2.5E+07,1.2E+07,2.3E+07,9.1E+06,2.1E+07,1.7E+07,2.9E+07,1.8E+07,2.4E+07,1.0E+07,1.7E+07,2.5E+07,4.1E+07,1.1E+08,7.9E+07,1.4E+08,1.8E+08,1.2E+08,2.7E+08,1.4E+08,1.7E+08,1.6E+05,2.6E+05,4.0E+05,2.3E+05,5.4E+05,3.9E+05,4.6E+05,45.3,13.1,36.4,34.1,43.8,12.6,Palmitoyl sphingomyelin,Lipid metabolism / Sphingomyelin 
B155_HILIC,Myristic acid,228.2089,2.17,0.5,0.0,0.0,-1.9,-0.7,1.2,-1.4,-0.2,1.2,1.000,1.000,1.000,0.000,0.012,0.000,0.000,0.888,0.000,9.5E+07,1.7E+08,1.3E+08,1.2E+08,9.0E+07,1.5E+08,9.9E+07,1.0E+08,3.7E+08,3.9E+08,3.5E+08,3.1E+08,3.4E+08,3.3E+08,3.6E+08,3.7E+08,1.6E+08,1.5E+08,1.3E+08,1.5E+08,1.6E+08,1.6E+08,1.9E+08,1.5E+08,2.3E+07,2.4E+07,2.2E+07,2.3E+07,2.4E+07,2.2E+07,2.3E+07,3.7,15.8,10.0,3.9,24.0,16.0,Myristic acid,Lipid metabolism / SSFA
